Customer ID;Age;Gender;Item Purchased;Category;Purchase Amount (USD);Country;Location;Size;Color;Season;Year;Review Rating;Subscription Status;Shipping Type;Promo Code Used;Previous Purchases;Payment Method;Discount value
2110;59;Female;Jewelry;Accessories;31;USA;California;L;Peach;Fall;2023;2.7;No;Free Shipping;No;nothing;Debit Card;
2111;52;Female;Socks;Clothing;93;USA;Montana;L;Cyan;Spring;2023;3.9;No;Store Pickup;No;36;Debit Card;
2112;41;Male;Sunglasses;Accessories;85;USA;Missouri;XL;Pink;Spring;2023;2.6;No;Free Shipping;Yes;15;Bank Transfer;50.0
2113;43;Female;Belt;Accessories;68;USA;Tennessee;M;Lavender;Fall;2023;4.5;No;2-Day Shipping;Yes;nothing;Cash;10.0
2114;63;;Dress;Clothing;40;USA;Virginia;M;Brown;Spring;2023;2.7;No;Store Pickup;No;nothing;Debit;0.0
2115;37;Female;Shirt;Clothing;51;USA;Vermont;M;Magenta;Winter;2023;2.9;No;Standard;No;nothing;Debit Card;0.0
2116;44;Female;Scarf;Accessories;85;USA;Rhode Island;M;Violet;Winter;2023;3.4;No;Store Pickup;No;nothing;Bank Transfer;0.0
2117;67;Female;Jacket;Outerwear;23;USA;Kansas;M;Teal;Summer;2023;2.9;No;Express;No;nothing;Debit Card;
2118;27;Female;Dress;Clothing;28;USA;Colorado;L;Brown;Summer;2023;3.8;No;Free Shipping;No;nothing;Debit Card;0.0
2119;60;Female;Socks;Clothing;44;USA;Georgia;M;Olive;Fall;2023;4.2;No;2-Day Shipping;No;nothing;Debit Card;0.0
2120;58;Female;Jewelry;Accessories;57;USA;Nebraska;M;Indigo;Spring;2023;3.5;No;Store Pickup;No;nothing;Debit Card;0.0
2121;53;F;Scarf;Accessories;98;USA;Missouri;S;Red;Fall;2023;3.1;No;Next Day Air;No;nothing;Cash;
2122;43;Female;Backpack;Accessories;68;USA;Alaska;M;Olive;Winter;2023;3.5;No;2-Day Shipping;No;nothing;Bank Transfer;0.0
2123;32;Female;Jacket;Outerwear;36;USA;Virginia;L;Teal;Fall;2023;4.0;No;Express;No;42;Debit Card;
2124;0;Male;Coat;Outerwear;71;USA;Nebraska;L;Cyan;Spring;2023;3.7;No;Express;Yes;nothing;Debit Card;20.0
2125;47;Male;Skirt;Clothing;60;USA;Rhode Island;M;Teal;Fall;2023;4.2;No;Next Day Air;No;22;Debit Card;0.0
2126;57;Female;Coat;Outerwear;87;USA;New Hampshire;M;Beige;Fall;2023;4.8;No;Store Pickup;Yes;nothing;Credit;10.0
2127;63;Female;Shoes;Footwear;38;USA;Alabama;XL;Magenta;Winter;2023;4.1;No;Express;No;nothing;Credit Card;0.0
2128;70;Female;Boots;Footwear;45;USA;North Carolina;M;Indigo;Spring;2023;4.5;No;2-Day Shipping;No;40;Debit Card;
2129;62;Female;Coat;Outerwear;47;USA;New Mexico;L;Cyan;Fall;2023;2.7;No;2-Day Shipping;No;nothing;Cash;
2130;40;;Skirt;Clothing;57;USA;Minnesota;L;Orange;Fall;2023;2.8;No;Store Pickup;No;nothing;Credit;
2131;0;F;Backpack;Accessories;68;USA;Arizona;L;Violet;Summer;2023;3.7;No;Free Shipping;No;33;Credit Card;0.0
2132;19;Female;Shorts;Clothing;52;USA;Montana;M;Red;Fall;2023;3.6;No;Express;No;nothing;Bank Transfer;
2133;0;Female;Skirt;Clothing;87;USA;Vermont;M;Magenta;Fall;2023;4.7;No;2-Day Shipping;No;nothing;Debit Card;0.0
2134;21;Female;Hat;Accessories;34;USA;Maine;M;Olive;Summer;2023;3.8;No;Standard;No;nothing;Bank Transfer;0.0
2135;55;Female;Sandals;Footwear;41;USA;Virginia;XL;Maroon;Winter;2023;2.9;No;Standard;No;nothing;Credit Card;
2136;0;Female;Sunglasses;Accessories;94;USA;California;S;Yellow;Winter;2023;4.6;No;Next Day Air;No;nothing;Debit Card;0.0
2137;47;Female;Sunglasses;Accessories;93;USA;New York;M;Red;Summer;2023;2.8;No;Standard;No;25;Bank Transfer;0.0
2138;27;Female;Socks;Clothing;51;USA;Indiana;XL;Purple;Winter;2023;4.6;No;2-Day Shipping;Yes;nothing;Credit Card;10.0
2139;67;Female;Sweater;Clothing;42;USA;Mississippi;M;Teal;Fall;2023;2.8;No;Next Day Air;No;nothing;Debit Card;
2140;40;F;Boots;Footwear;95;USA;New York;M;Red;Winter;2023;3.0;No;Free Shipping;Yes;nothing;Cash;20.0
2141;53;F;Handbag;Accessories;90;USA;New Mexico;M;Brown;Fall;2023;3.7;No;Standard;No;nothing;Cash;
2142;24;Female;Dress;Clothing;98;USA;Kentucky;M;Peach;Winter;2023;4.1;No;2-Day Shipping;No;nothing;Debit;
2143;47;Female;Hat;Accessories;39;USA;North Dakota;M;Maroon;Winter;2023;4.3;No;Next Day Air;No;21;Debit Card;0.0
2144;53;Female;Sandals;Footwear;66;USA;Arkansas;L;Red;Fall;2023;3.8;No;Next Day Air;No;nothing;Debit Card;
2145;47;Male;Shoes;Footwear;23;USA;Maryland;L;Orange;Winter;2023;3.7;No;Free Shipping;Yes;nothing;Cash;10.0
2146;38;Female;Skirt;Clothing;73;USA;Connecticut;S;White;Winter;2023;4.8;No;Standard;Yes;nothing;Cash;10.0
2147;48;Male;Sunglasses;Accessories;23;USA;Utah;XL;White;Summer;2023;4.6;No;Standard;No;45;Cash;0.0
2148;47;Female;Skirt;Clothing;43;USA;Missouri;S;Charcoal;Fall;2023;4.8;No;Standard;No;nothing;Cash;
2149;19;Female;T-shirt;Clothing;45;USA;Nebraska;XL;Turquoise;Winter;2023;4.6;No;2-Day Shipping;No;19;Cash;
2150;38;Female;Sandals;Footwear;21;USA;Hawaii;L;Orange;Winter;2023;4.0;No;Standard;No;nothing;Bank Transfer;0.0
2151;57;Female;Shirt;Clothing;40;USA;Illinois;M;Orange;Spring;2023;2.6;No;2-Day Shipping;No;nothing;Cash;0.0
2152;70;Female;Jeans;Clothing;58;USA;Vermont;L;Brown;Fall;2023;2.6;No;2-Day Shipping;No;nothing;Debit Card;
2153;38;Female;Shorts;Clothing;48;USA;New Jersey;L;Magenta;Summer;2023;4.5;No;Next Day Air;Yes;nothing;Bank Transfer;10.0
2154;35;Female;Shirt;Clothing;94;USA;Kentucky;M;Violet;Fall;2023;4.2;No;Free Shipping;Yes;nothing;Cash;50.0
2155;46;Female;Scarf;Accessories;74;USA;Wyoming;M;Violet;Spring;2023;3.4;No;Store Pickup;No;33;Cash;
2156;32;;Handbag;Accessories;51;USA;Hawaii;L;Yellow;Fall;2023;3.7;No;Store Pickup;No;nothing;Cash;0.0
2157;38;Female;Skirt;Clothing;83;USA;Missouri;M;Maroon;Winter;2023;3.6;No;Next Day Air;No;41;Debit Card;0.0
2158;41;Female;Handbag;Accessories;68;USA;Mississippi;L;Turquoise;Winter;2023;4.0;No;Next Day Air;No;nothing;Debit Card;0.0
2159;19;Male;Gloves;Accessories;84;USA;Massachusetts;XL;Olive;Spring;2023;4.6;No;Standard;Yes;nothing;Bank Transfer;10.0
2160;18;Female;Shirt;Clothing;58;USA;Louisiana;M;Peach;Fall;2023;3.0;No;Free Shipping;No;nothing;Cash;0.0
2161;45;Male;Blouse;Clothing;92;USA;West Virginia;L;Charcoal;Winter;2023;3.3;No;Express;No;nothing;Cash;
2162;23;Female;Dress;Clothing;69;USA;Washington;S;Peach;Summer;2023;3.8;No;Express;No;5;Debit Card;0.0
2163;60;Female;Shorts;Clothing;48;USA;Oregon;S;Black;Summer;2023;2.7;No;Free Shipping;No;nothing;Credit;
2164;52;Male;Shoes;Footwear;60;USA;New York;L;Gray;Spring;2023;4.5;No;Express;Yes;nothing;Bank Transfer;50.0
2165;42;Female;Sandals;Footwear;20;USA;Iowa;S;Olive;Winter;2023;4.8;No;Next Day Air;No;nothing;Debit;0.0
2166;29;Female;Pants;Clothing;55;USA;Idaho;M;Turquoise;Summer;2023;4.2;No;Express;Yes;nothing;Credit Card;10.0
2167;31;Female;Jacket;Outerwear;88;USA;New Jersey;S;Purple;Spring;2023;3.5;No;Express;No;50;Credit Card;0.0
2168;30;Female;Skirt;Clothing;48;USA;Ohio;L;Green;Winter;2023;4.9;No;Standard;Yes;nothing;Debit Card;20.0
2169;23;Female;Handbag;Accessories;74;USA;Connecticut;M;Beige;Spring;2023;4.1;No;Next Day Air;No;32;Cash;0.0
2170;31;Male;Coat;Outerwear;42;USA;Florida;M;Brown;Fall;2023;2.9;No;Next Day Air;No;nothing;Bank Transfer;0.0
2171;40;Female;Sweater;Clothing;32;USA;South Carolina;M;Turquoise;Fall;2023;4.0;No;Next Day Air;No;nothing;Debit Card;0.0
2172;39;Female;Shorts;Clothing;98;USA;Missouri;M;Yellow;Summer;2023;4.6;No;Store Pickup;No;nothing;Cash;
2173;28;Female;Skirt;Clothing;89;USA;Rhode Island;S;Lavender;Fall;2023;2.8;No;Store Pickup;No;nothing;Cash;
2174;0;Female;Gloves;Accessories;97;USA;Delaware;S;Cyan;Summer;2023;5.0;No;2-Day Shipping;No;nothing;Debit Card;0.0
2175;0;Male;Backpack;Accessories;49;USA;Colorado;S;Olive;Spring;2023;2.9;No;Store Pickup;No;nothing;Cash;0.0
2176;68;Female;Dress;Clothing;50;USA;Nebraska;M;Silver;Spring;2023;3.3;No;Free Shipping;Yes;nothing;Credit Card;10.0
2177;24;Male;Belt;Accessories;91;USA;Vermont;S;Red;Winter;2023;3.4;No;2-Day Shipping;No;nothing;Debit Card;
2178;24;Male;Gloves;Accessories;93;USA;Montana;XL;Green;Winter;2023;3.0;No;Express;Yes;9;Cash;10.0
2179;21;Female;Jewelry;Accessories;98;USA;Florida;M;Gold;Summer;2023;4.7;No;Standard;Yes;nothing;Debit Card;10.0
2180;49;Female;Socks;Clothing;82;USA;Delaware;L;Lavender;Fall;2023;2.9;No;Next Day Air;Yes;nothing;Credit;10.0
2181;41;Female;Coat;Outerwear;37;USA;Connecticut;M;Yellow;Summer;2023;4.1;No;Store Pickup;No;nothing;Cash;
2182;22;Female;Handbag;Accessories;63;USA;Hawaii;M;Black;Fall;2023;3.2;No;Free Shipping;No;nothing;Bank Transfer;0.0
2183;42;Female;Blouse;Clothing;99;USA;New Mexico;M;Maroon;Winter;2023;2.7;No;Store Pickup;No;nothing;Debit Card;0.0
2184;30;Male;Shorts;Clothing;37;USA;Kansas;M;Maroon;Spring;2023;4.7;No;Store Pickup;Yes;2;Cash;10.0
2185;38;Female;Shoes;Footwear;34;USA;Nevada;S;Gold;Spring;2023;3.2;No;Free Shipping;No;16;Cash;
2186;40;;Shorts;Clothing;32;USA;North Carolina;M;Violet;Winter;2023;2.5;No;Express;Yes;nothing;Debit Card;20.0
2187;55;Male;Sandals;Footwear;23;USA;New Mexico;XL;Teal;Winter;2023;4.3;No;Next Day Air;No;nothing;Debit;
2188;37;Female;Blouse;Clothing;78;USA;Idaho;M;Violet;Spring;2023;4.4;No;Free Shipping;Yes;20;Cash;20.0
2189;41;Male;Coat;Outerwear;54;USA;California;M;Brown;Winter;2023;4.7;No;Next Day Air;No;nothing;Credit Card;0.0
2190;38;Female;Blouse;Clothing;94;USA;Wisconsin;XL;Brown;Fall;2023;4.0;No;Express;No;nothing;Credit Card;
2191;42;Female;Belt;Accessories;75;USA;Alaska;S;Maroon;Spring;2023;4.6;No;Express;No;nothing;Credit Card;0.0
2192;26;Female;Blouse;Clothing;69;USA;Pennsylvania;S;Maroon;Summer;2023;3.8;No;Next Day Air;No;nothing;Cash;
2193;41;Male;Scarf;Accessories;35;USA;Virginia;L;Yellow;Winter;2023;3.2;No;Next Day Air;No;nothing;Credit Card;
2194;27;Female;Shirt;Clothing;78;USA;California;L;Turquoise;Spring;2023;5.0;No;Express;No;nothing;Cash;0.0
2195;61;Female;Socks;Clothing;29;USA;Kentucky;M;Silver;Summer;2023;3.5;No;Standard;No;nothing;Bank Transfer;
2196;58;Male;Jeans;Clothing;62;USA;New York;M;Brown;Fall;2023;3.7;No;Next Day Air;No;nothing;Cash;
2197;25;Female;Dress;Clothing;58;USA;Vermont;M;Gray;Spring;2023;4.8;No;Next Day Air;No;nothing;Credit;
2198;33;Female;Boots;Footwear;88;USA;Pennsylvania;M;Indigo;Summer;2023;3.7;No;2-Day Shipping;No;40;Debit Card;
2199;57;Female;Scarf;Accessories;80;USA;New York;L;Turquoise;Summer;2023;3.5;No;Free Shipping;No;nothing;Debit Card;
2200;39;Female;Scarf;Accessories;47;USA;North Carolina;M;Maroon;Summer;2023;4.9;No;Store Pickup;No;nothing;Debit Card;
2201;60;Male;Gloves;Accessories;51;USA;Wyoming;L;Charcoal;Summer;2023;4.7;No;Next Day Air;Yes;nothing;Debit Card;10.0
2202;39;Female;Pants;Clothing;25;USA;Ohio;L;Peach;Spring;2023;4.9;No;2-Day Shipping;No;nothing;Debit Card;0.0
2203;42;Female;Dress;Clothing;36;USA;Alabama;M;Red;Summer;2023;4.3;No;Next Day Air;Yes;nothing;Credit Card;50.0
2204;53;Female;Dress;Clothing;79;USA;Rhode Island;M;Indigo;Winter;2023;3.1;No;Free Shipping;No;32;Cash;
2205;20;Male;Jeans;Clothing;41;USA;Oregon;S;Lavender;Winter;2023;3.4;No;2-Day Shipping;No;6;Debit Card;0.0
2206;46;Female;Sweater;Clothing;68;USA;North Dakota;XL;Red;Fall;2023;2.7;No;Express;No;nothing;Cash;
2207;0;Male;Sandals;Footwear;51;USA;Illinois;L;Green;Spring;2023;2.6;No;Store Pickup;No;nothing;Bank Transfer;0.0
2208;0;Male;Handbag;Accessories;38;USA;New Mexico;M;Gray;Fall;2023;2.9;No;Next Day Air;No;nothing;Credit Card;
2209;28;Female;Scarf;Accessories;46;USA;Colorado;XL;Violet;Summer;2023;2.7;No;2-Day Shipping;No;nothing;Cash;
2210;42;Male;Sandals;Footwear;20;USA;Utah;XL;Beige;Summer;2023;4.5;No;2-Day Shipping;No;44;Bank Transfer;0.0
2211;30;Female;Sunglasses;Accessories;25;USA;Virginia;M;Orange;Summer;2023;3.1;No;Store Pickup;No;nothing;Debit;
2212;50;Male;Sweater;Clothing;89;USA;Maine;L;Purple;Winter;2023;3.2;No;Free Shipping;No;nothing;Debit Card;
2213;59;Male;Pants;Clothing;77;USA;Nebraska;M;Brown;Winter;2023;3.3;No;Next Day Air;Yes;nothing;Bank Transfer;10.0
2214;54;Female;Hat;Accessories;94;USA;Hawaii;M;Maroon;Fall;2023;2.9;No;Express;No;18;Debit Card;0.0
2215;0;Male;Belt;Accessories;100;USA;Idaho;L;Gold;Fall;2023;4.1;No;Standard;No;nothing;Debit Card;
2216;25;Female;Sandals;Footwear;96;USA;West Virginia;M;Indigo;Winter;2023;2.7;No;Express;No;nothing;Credit Card;0.0
2217;41;Male;Pants;Clothing;36;USA;Vermont;XL;Silver;Winter;2023;4.0;No;Store Pickup;No;nothing;Debit Card;
2218;35;Male;Jewelry;Accessories;27;USA;Indiana;XL;Red;Fall;2023;2.6;No;Store Pickup;No;nothing;Bank Transfer;0.0
2219;67;Female;Sunglasses;Accessories;67;USA;Idaho;M;Magenta;Winter;2023;3.5;No;Store Pickup;No;nothing;Debit Card;
2220;33;Male;Blouse;Clothing;91;USA;Minnesota;S;Purple;Fall;2023;2.8;No;Store Pickup;No;16;Bank Transfer;
2221;19;Female;Belt;Accessories;62;USA;Wyoming;XL;Beige;Fall;2023;4.5;No;Store Pickup;Yes;47;Cash;10.0
2222;25;Male;Shorts;Clothing;88;USA;Kansas;XL;White;Fall;2023;3.0;No;Free Shipping;Yes;nothing;Credit Card;10.0
2223;32;Male;Pants;Clothing;66;USA;Georgia;M;Teal;Summer;2023;4.4;No;Store Pickup;No;nothing;Credit Card;
2224;30;Female;Sandals;Footwear;65;USA;Kansas;M;Gray;Fall;2023;4.7;No;Next Day Air;No;nothing;Credit;0.0
2225;18;M;Gloves;Accessories;25;USA;Nebraska;L;Charcoal;Winter;2023;4.3;No;Standard;Yes;38;Cash;10.0
2226;38;Female;Belt;Accessories;64;USA;Washington;S;Olive;Spring;2023;4.8;No;Free Shipping;No;nothing;Credit Card;0.0
2227;0;Female;Shirt;Clothing;72;USA;Missouri;L;Blue;Spring;2023;4.8;No;Store Pickup;No;nothing;Cash;0.0
2228;0;Male;Scarf;Accessories;74;USA;Washington;S;Gray;Summer;2023;4.4;No;Next Day Air;No;42;Credit Card;0.0
2229;54;Female;Gloves;Accessories;50;USA;Kansas;M;Green;Fall;2023;3.7;No;Free Shipping;No;nothing;Credit Card;
2230;70;Female;Pants;Clothing;97;USA;Minnesota;M;Silver;Fall;2023;3.9;No;Express;No;nothing;Debit Card;
2231;52;Female;Sneakers;Footwear;36;USA;Colorado;S;Teal;Spring;2023;3.8;No;Express;No;nothing;Debit Card;
2232;34;Female;Jacket;Outerwear;49;USA;Utah;M;Beige;Fall;2023;4.1;No;Store Pickup;No;1;Credit Card;0.0
2233;65;Female;Shoes;Footwear;64;USA;North Carolina;L;Lavender;Spring;2023;4.0;No;Store Pickup;No;14;Cash;
2234;38;Female;Blouse;Clothing;31;USA;Florida;XL;Gray;Summer;2023;4.5;No;Express;No;nothing;Credit Card;
2235;0;Male;Boots;Footwear;66;USA;New Hampshire;S;Yellow;Winter;2023;4.0;No;Express;No;nothing;Cash;0.0
2236;0;Male;Socks;Clothing;82;USA;Illinois;M;Gray;Spring;2023;4.5;No;2-Day Shipping;No;nothing;Credit Card;
2237;23;Female;T-shirt;Clothing;88;USA;Louisiana;M;Yellow;Winter;2023;2.7;No;Standard;Yes;nothing;Debit Card;10.0
2238;45;Female;Sandals;Footwear;34;USA;Alabama;S;Black;Summer;2023;3.8;No;Next Day Air;Yes;31;Debit Card;20.0
2239;40;Male;Sneakers;Footwear;84;USA;Florida;L;Beige;Winter;2023;3.8;No;Standard;No;nothing;Debit Card;0.0
2240;42;Male;Jewelry;Accessories;96;USA;Alabama;L;Indigo;Summer;2023;3.8;No;2-Day Shipping;No;nothing;Credit Card;
2241;57;Male;Sandals;Footwear;71;USA;California;L;Green;Winter;2023;4.3;No;Next Day Air;Yes;18;Debit Card;50.0
2242;18;Male;Jacket;Outerwear;77;USA;Maryland;M;Purple;Summer;2023;3.5;No;Free Shipping;No;nothing;Bank Transfer;0.0
2243;18;Female;Skirt;Clothing;66;USA;Nevada;M;Orange;Spring;2023;3.8;No;Next Day Air;Yes;nothing;Credit Card;10.0
2244;56;Female;Shirt;Clothing;21;USA;Massachusetts;M;Teal;Winter;2023;3.7;No;2-Day Shipping;No;13;Debit Card;0.0
2245;35;Female;Shorts;Clothing;37;USA;South Carolina;M;Gold;Summer;2023;4.8;No;2-Day Shipping;Yes;nothing;Cash;10.0
2246;49;Male;Socks;Clothing;90;USA;Delaware;L;Gray;Fall;2023;4.9;No;Free Shipping;No;nothing;Cash;0.0
2247;49;Male;Jacket;Outerwear;96;USA;Hawaii;M;Cyan;Fall;2023;4.3;No;Store Pickup;No;nothing;Debit;
2248;34;M;Jewelry;Accessories;37;USA;Florida;L;Teal;Summer;2023;4.4;No;Next Day Air;No;nothing;Debit Card;
2249;63;;T-shirt;Clothing;66;USA;Rhode Island;M;Violet;Winter;2023;3.4;No;Free Shipping;No;19;Credit;0.0
2250;42;Female;Gloves;Accessories;45;USA;Wyoming;XL;Indigo;Spring;2023;4.3;No;Next Day Air;No;nothing;Debit Card;0.0
2251;41;Male;Shoes;Footwear;89;USA;Colorado;L;Pink;Summer;2023;4.6;No;Store Pickup;Yes;nothing;Credit Card;10.0
2252;26;Male;Shoes;Footwear;94;USA;Virginia;L;Gold;Fall;2023;3.8;No;Free Shipping;Yes;nothing;Debit Card;10.0
2253;48;Female;Shoes;Footwear;96;USA;Nebraska;S;Maroon;Summer;2023;3.9;No;Express;Yes;nothing;Bank Transfer;10.0
2254;62;Female;Hoodie;Clothing;31;USA;Oklahoma;M;Brown;Spring;2023;2.6;No;Store Pickup;No;22;Debit;0.0
2255;24;Male;Belt;Accessories;79;USA;North Dakota;M;Gold;Winter;2023;4.2;No;Store Pickup;No;nothing;Cash;
2256;48;Male;Coat;Outerwear;39;USA;Michigan;L;Teal;Spring;2023;4.6;No;Store Pickup;No;42;Bank Transfer;
2257;31;Female;Blouse;Clothing;22;USA;California;M;Turquoise;Fall;2023;5.0;No;Standard;No;nothing;Credit Card;0.0
2258;41;Female;Skirt;Clothing;32;USA;Tennessee;L;Olive;Fall;2023;4.2;No;Standard;No;nothing;Bank Transfer;
2259;24;Female;T-shirt;Clothing;71;USA;Ohio;L;Cyan;Winter;2023;4.3;No;Store Pickup;No;nothing;Credit Card;
2260;60;F;Jeans;Clothing;96;USA;Florida;XL;Beige;Spring;2023;3.3;No;Free Shipping;No;nothing;Cash;0.0
2261;38;Female;Scarf;Accessories;82;USA;Missouri;M;Blue;Fall;2023;4.9;No;Express;No;16;Cash;
2262;58;Female;Backpack;Accessories;76;USA;South Carolina;L;Gold;Spring;2023;4.4;No;Standard;Yes;nothing;Bank Transfer;10.0
2263;53;Male;Backpack;Accessories;22;USA;Arizona;M;Green;Winter;2023;3.1;No;2-Day Shipping;Yes;nothing;Debit;20.0
2264;44;Female;Scarf;Accessories;40;USA;Indiana;XL;Green;Winter;2023;3.5;No;Store Pickup;No;nothing;Cash;0.0
2265;51;Female;Hat;Accessories;92;USA;North Dakota;M;Turquoise;Summer;2023;3.9;No;2-Day Shipping;Yes;nothing;Credit;10.0
2266;36;Female;Coat;Outerwear;94;USA;Montana;XL;Yellow;Fall;2023;3.9;No;Store Pickup;No;10;Credit;
2267;20;Female;Dress;Clothing;44;USA;Missouri;M;Yellow;Fall;2023;4.3;No;Store Pickup;No;32;Debit Card;
2268;0;Female;Gloves;Accessories;49;USA;Kentucky;S;Blue;Spring;2023;3.8;No;Express;No;nothing;Debit Card;
2269;66;Female;Sweater;Clothing;26;USA;Georgia;L;Charcoal;Spring;2023;2.7;No;2-Day Shipping;Yes;15;Bank Transfer;50.0
2270;49;Female;Skirt;Clothing;38;USA;Kentucky;M;Yellow;Fall;2023;4.4;No;Store Pickup;No;nothing;Credit Card;
2271;27;Male;Blouse;Clothing;72;USA;Georgia;L;Purple;Spring;2023;3.5;No;Express;No;nothing;Debit Card;0.0
2272;29;Female;Dress;Clothing;99;USA;Alaska;M;Green;Summer;2023;3.4;No;Free Shipping;No;49;Cash;0.0
2273;29;Female;Jacket;Outerwear;38;USA;Maine;L;Charcoal;Spring;2023;4.0;No;Standard;No;nothing;Cash;
2274;55;Female;Coat;Outerwear;96;USA;New Mexico;L;Silver;Winter;2023;4.8;No;Express;Yes;13;Debit;10.0
2275;57;Male;Dress;Clothing;27;USA;New York;L;Turquoise;Spring;2023;4.5;No;Next Day Air;No;38;Cash;0.0
2276;0;Female;Shorts;Clothing;24;USA;Oklahoma;M;Gray;Winter;2023;4.4;No;Standard;No;nothing;Debit Card;0.0
2277;31;Female;Jeans;Clothing;82;USA;Wyoming;L;Red;Summer;2023;4.1;No;2-Day Shipping;Yes;nothing;Debit Card;50.0
2278;25;Female;Hat;Accessories;56;USA;Alabama;M;Beige;Summer;2023;4.6;No;Next Day Air;No;nothing;Credit Card;
2279;61;Female;Gloves;Accessories;25;USA;Maryland;M;Maroon;Fall;2023;3.8;No;Store Pickup;Yes;nothing;Cash;10.0
2280;53;Male;Sneakers;Footwear;67;USA;West Virginia;L;Indigo;Spring;2023;2.9;No;Free Shipping;No;nothing;Bank Transfer;
2281;22;Male;Shoes;Footwear;21;USA;Kentucky;M;Red;Summer;2023;2.8;No;Standard;No;nothing;Credit Card;
2282;28;Female;Hoodie;Clothing;27;USA;Kansas;XL;Maroon;Summer;2023;3.0;No;Store Pickup;Yes;nothing;Bank Transfer;10.0
2283;18;Female;Sneakers;Footwear;97;USA;Idaho;S;Red;Fall;2023;4.2;No;2-Day Shipping;No;8;Credit Card;0.0
2284;44;Female;Handbag;Accessories;45;USA;Ohio;S;Black;Winter;2023;4.1;No;Free Shipping;Yes;nothing;Credit Card;10.0
2285;32;Male;Blouse;Clothing;63;USA;Iowa;XL;Black;Fall;2023;4.1;No;Express;Yes;nothing;Debit Card;50.0
2286;34;Male;Belt;Accessories;100;USA;Michigan;L;Pink;Summer;2023;4.6;No;2-Day Shipping;No;nothing;Credit;
2287;67;Female;Socks;Clothing;38;USA;South Dakota;L;Blue;Spring;2023;2.5;No;Store Pickup;No;nothing;Debit Card;
2288;66;Male;Blouse;Clothing;45;USA;Nebraska;L;Green;Summer;2023;3.0;No;Store Pickup;Yes;nothing;Debit Card;10.0
2289;28;Male;Jewelry;Accessories;91;USA;California;M;Orange;Fall;2023;3.8;No;Next Day Air;No;50;Cash;
2290;70;Female;Shorts;Clothing;82;USA;Nevada;M;Orange;Fall;2023;4.1;No;Free Shipping;No;47;Debit Card;0.0
2291;37;;Boots;Footwear;48;USA;Kansas;L;Magenta;Winter;2023;3.3;No;Standard;Yes;23;Debit;10.0
2292;28;Female;Coat;Outerwear;30;USA;Ohio;M;Indigo;Spring;2023;5.0;No;2-Day Shipping;No;nothing;Credit Card;
2293;0;Female;T-shirt;Clothing;34;USA;Vermont;S;Beige;Spring;2023;3.8;No;Next Day Air;No;nothing;Debit Card;0.0
2294;37;Female;Sweater;Clothing;68;USA;Georgia;L;Green;Fall;2023;3.3;No;Express;No;16;Debit Card;0.0
2295;54;M;Sunglasses;Accessories;95;USA;Maryland;M;Red;Winter;2023;5.0;No;Express;No;nothing;Debit Card;
2296;50;Female;Hat;Accessories;22;USA;Connecticut;L;Beige;Spring;2023;2.9;No;2-Day Shipping;No;nothing;Credit;0.0
2297;46;Female;Gloves;Accessories;88;USA;Washington;M;Green;Fall;2023;2.5;No;Next Day Air;Yes;nothing;Debit Card;10.0
2298;60;Female;Socks;Clothing;83;USA;California;M;Orange;Summer;2023;4.7;No;Standard;No;nothing;Bank Transfer;0.0
2299;40;Female;Handbag;Accessories;87;USA;Montana;L;Cyan;Spring;2023;2.9;No;2-Day Shipping;No;nothing;Cash;0.0
2300;64;Female;Coat;Outerwear;57;USA;Idaho;M;Violet;Summer;2023;3.7;No;Store Pickup;No;nothing;Credit Card;0.0
2301;18;Male;Coat;Outerwear;88;USA;Pennsylvania;XL;Lavender;Summer;2023;4.4;No;2-Day Shipping;No;nothing;Credit Card;0.0
2302;0;Male;Pants;Clothing;20;USA;Maine;L;Turquoise;Winter;2023;2.9;No;Next Day Air;No;21;Debit Card;
2303;36;Female;Belt;Accessories;39;USA;Montana;L;Pink;Summer;2023;3.6;No;Store Pickup;No;38;Debit Card;
2304;51;Female;Sunglasses;Accessories;71;USA;New Jersey;S;Beige;Spring;2023;4.8;No;2-Day Shipping;Yes;nothing;Credit Card;10.0
2305;26;Male;Hoodie;Clothing;73;USA;Louisiana;L;Silver;Winter;2023;4.7;No;Free Shipping;No;9;Debit Card;
2306;68;Female;Handbag;Accessories;63;USA;Maine;M;Gold;Summer;2023;2.6;No;Free Shipping;No;nothing;Cash;
2307;27;Female;Gloves;Accessories;78;USA;Florida;L;Silver;Winter;2023;3.4;No;Standard;No;8;Cash;0.0
2308;28;Female;Skirt;Clothing;96;USA;Missouri;L;Green;Fall;2023;3.5;No;Next Day Air;No;nothing;Debit Card;0.0
2309;49;Male;Sunglasses;Accessories;81;USA;North Dakota;M;Teal;Winter;2023;3.4;No;2-Day Shipping;No;22;Bank Transfer;0.0
2310;70;Female;Dress;Clothing;95;USA;Connecticut;S;Gold;Fall;2023;5.0;No;2-Day Shipping;Yes;3;Bank Transfer;10.0
2311;30;Female;Gloves;Accessories;68;USA;Virginia;M;Cyan;Spring;2023;4.6;No;Standard;No;nothing;Credit;
2312;27;Female;Sneakers;Footwear;28;USA;Montana;L;Gold;Spring;2023;4.8;No;2-Day Shipping;No;nothing;Bank Transfer;
